event_title,question,volume,created_at,end_date,closed
T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers,T20 Brisbane Champions League: Iconic Super Knights vs Melbourne Tuskers,118.476,2026-04-10 16:01:37.000000 UTC,2026-04-18 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Tuskers vs Everest Falcons - Toss Match Double,T20 Brisbane Champions League: Melbourne Tuskers vs Everest Falcons - Toss Match Double Draw,118.22,2026-04-17 16:02:16.000000 UTC,2026-04-25 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Tuskers vs Everest Falcons - Toss Match Double,T20 Brisbane Champions League: Melbourne Tuskers vs Everest Falcons - Toss Match Double Everest Falcons Winner,117.97,2026-04-17 16:02:16.000000 UTC,2026-04-25 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Pirates vs Genid Royals - Most Sixes,T20 Brisbane Champions League: Melbourne Pirates vs Genid Royals - Most Sixes Draw,117.76,2026-04-12 16:01:59.000000 UTC,2026-04-21 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Pirates vs Genid Royals - Most Sixes,T20 Brisbane Champions League: Melbourne Pirates vs Genid Royals - Most Sixes Melbourne Pirates Winner,117.76,2026-04-12 16:01:59.000000 UTC,2026-04-21 00:00:00.000000 UTC,1
UEFA Champions League: Most Yellow Cards,Will Álvaro Fernández Carreras record the most yellow cards in 2025-26 UEFA Champions League?,117.297051,2026-02-20 00:41:08.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
LaLiga: Team to qualify for UEFA Champions League,Will Real Oviedo qualify for the League Phase of the 2026-27 UEFA Champions League?,116.64,2026-04-02 20:30:19.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Team Top Batter,T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Team Top Batter Brisbane Napoleons Winner,116.52,2026-04-03 16:01:24.000000 UTC,2026-04-11 04:00:00.000000 UTC,1
Champions League (2/15/2023),Will Chelsea beat Dortmund? (2/15/2023),115.179135,2023-02-14 20:15:56.000000 UTC,2023-02-14 00:00:00.000000 UTC,1
T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors,T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors - Completed match?,115.0,2026-04-08 16:01:58.000000 UTC,2026-04-15 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Sydney Kangaroos vs Brisbane Stars,T20 Brisbane Champions League: Sydney Kangaroos vs Brisbane Stars,115.0,2026-04-08 16:02:03.000000 UTC,2026-04-16 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos - Most Sixes,T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos - Most Sixes Draw,114.7062,2026-04-04 16:02:22.000000 UTC,2026-04-12 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Genid Royals vs Perth United Warriors - Most Sixes,T20 Brisbane Champions League: Genid Royals vs Perth United Warriors - Most Sixes Draw,114.4737,2026-04-09 16:01:36.000000 UTC,2026-04-16 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Genid Royals vs Perth United Warriors - Toss Match Double,T20 Brisbane Champions League: Genid Royals vs Perth United Warriors - Toss Match Double Genid Royals Winner,114.2482,2026-04-09 16:01:35.000000 UTC,2026-04-16 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Most Sixes,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Most Sixes Everest Falcons Winner,113.49,2026-04-04 16:02:19.000000 UTC,2026-04-12 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Pirates vs Genid Royals - Team Top Batter,T20 Brisbane Champions League: Melbourne Pirates vs Genid Royals - Team Top Batter Melbourne Pirates Winner,112.18,2026-04-12 16:02:00.000000 UTC,2026-04-21 00:00:00.000000 UTC,1
T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors,T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors - Who wins the toss?,110.0,2026-04-08 16:01:58.000000 UTC,2026-04-15 23:00:00.000000 UTC,1
Serie A: Team to qualify for UEFA Champions League,Will Torino qualify for the League Phase of the 2026-27 UEFA Champions League?,109.99,2026-04-02 21:59:02.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Toss Match Double,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Toss Match Double Draw,109.74,2026-04-04 16:02:18.000000 UTC,2026-04-12 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Genid Royals vs Perth United Warriors - Team Top Batter,T20 Brisbane Champions League: Genid Royals vs Perth United Warriors - Team Top Batter Draw,109.33,2026-04-09 16:01:37.000000 UTC,2026-04-16 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Tuskers vs Genid Royals - Most Sixes,T20 Brisbane Champions League: Melbourne Tuskers vs Genid Royals - Most Sixes Genid Royals Winner,108.34,2026-04-15 16:02:13.000000 UTC,2026-04-22 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Team Top Batter,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Team Top Batter Draw,107.82,2026-04-03 16:01:29.000000 UTC,2026-04-11 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Most Sixes,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Most Sixes Everest Falcons Winner,107.82,2026-04-03 16:01:27.000000 UTC,2026-04-11 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos - Toss Match Double,T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos - Toss Match Double Sydney Kangaroos Winner,107.62,2026-04-04 16:02:21.000000 UTC,2026-04-12 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Toss Match Double,T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Toss Match Double Iconic Super Knights Winner,107.18,2026-04-03 16:01:21.000000 UTC,2026-04-11 04:00:00.000000 UTC,1
Primeira Liga: Team to qualify for UEFA Champions League,Will Estoril Praia qualify for the League Phase of the 2026-27 UEFA Champions League?,107.08,2026-04-02 22:35:55.000000 UTC,2026-06-01 00:00:00.000000 UTC,1
Ligue 1: Team to qualify for UEFA Champions League,Will Paris FC qualify for the League Phase of the 2026-27 UEFA Champions League?,106.483505,2026-04-02 22:18:36.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
2025-26 Basketball Champions League: Winner,Will Asisa Joventut win the 2025-26 Basketball Champions League?,105.82,2026-04-02 19:24:20.000000 UTC,2026-05-24 00:00:00.000000 UTC,1
Primeira Liga: Team to qualify for UEFA Champions League,Will AVS qualify for the League Phase of the 2026-27 UEFA Champions League?,105.0,2026-04-02 22:35:53.000000 UTC,2026-06-01 00:00:00.000000 UTC,1
LaLiga: Team to qualify for UEFA Champions League,Will Athletic Club qualify for the League Phase of the 2026-27 UEFA Champions League?,104.99,2026-04-02 20:30:14.000000 UTC,2026-09-01 00:00:00.000000 UTC,0
Primeira Liga: Team to qualify for UEFA Champions League,Will Tondela qualify for the League Phase of the 2026-27 UEFA Champions League?,104.99,2026-04-02 22:35:58.000000 UTC,2026-06-01 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Team Top Batter,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Team Top Batter Everest Falcons Winner,103.82,2026-04-03 16:01:29.000000 UTC,2026-04-11 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars - Team Top Batter,T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars - Team Top Batter Draw,103.8,2026-04-09 16:01:40.000000 UTC,2026-04-17 04:00:00.000000 UTC,1
T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors - Most Sixes,T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors - Most Sixes Draw,103.7753,2026-04-08 16:02:00.000000 UTC,2026-04-15 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Tuskers vs Genid Royals - Most Sixes,T20 Brisbane Champions League: Melbourne Tuskers vs Genid Royals - Most Sixes Draw,103.04,2026-04-15 16:02:13.000000 UTC,2026-04-22 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Toss Match Double,T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Toss Match Double Brisbane Napoleons Winner,102.83,2026-04-02 16:02:09.000000 UTC,2026-04-10 23:00:00.000000 UTC,1
Ligue 1: Team to qualify for UEFA Champions League,Will Le Havre qualify for the League Phase of the 2026-27 UEFA Champions League?,102.621577,2026-04-02 22:18:33.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars - Toss Match Double,T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars - Toss Match Double Brisbane Stars Winner,102.6,2026-04-09 16:01:39.000000 UTC,2026-04-17 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars - Toss Match Double,T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars - Toss Match Double Draw,102.55,2026-04-09 16:01:39.000000 UTC,2026-04-17 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars - Team Top Batter,T20 Brisbane Champions League: Iconic Super Knights vs Brisbane Stars - Team Top Batter Brisbane Stars Winner,102.52,2026-04-09 16:01:40.000000 UTC,2026-04-17 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Team Top Batter,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Team Top Batter Everest Falcons Winner,102.24,2026-04-04 16:02:20.000000 UTC,2026-04-12 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Team Top Batter,T20 Brisbane Champions League: Everest Falcons vs New York Liberty Xi - Team Top Batter Draw,102.24,2026-04-04 16:02:20.000000 UTC,2026-04-12 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Pirates vs Genid Royals - Toss Match Double,T20 Brisbane Champions League: Melbourne Pirates vs Genid Royals - Toss Match Double Genid Royals Winner,101.82,2026-04-12 16:01:59.000000 UTC,2026-04-21 00:00:00.000000 UTC,1
UEFA Champions League: Sep 13-19,Champions League: Who will win the Bayern vs. Barcelona game on September 13?,101.235842,2022-09-12 20:57:16.000000 UTC,2022-09-13 00:00:00.000000 UTC,1
Serie A: Team to qualify for UEFA Champions League,Will Lecce qualify for the League Phase of the 2026-27 UEFA Champions League?,100.0,2026-04-02 21:59:00.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
Serie A: Team to qualify for UEFA Champions League,Will Cremonese qualify for the League Phase of the 2026-27 UEFA Champions League?,99.99,2026-04-02 21:58:58.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
Primeira Liga: Team to qualify for UEFA Champions League,Will Vitória de Guimarães qualify for the League Phase of the 2026-27 UEFA Champions League?,99.99,2026-04-02 22:35:58.000000 UTC,2026-06-01 00:00:00.000000 UTC,1
Primeira Liga: Team to qualify for UEFA Champions League,Will Nacional qualify for the League Phase of the 2026-27 UEFA Champions League?,99.99,2026-04-02 22:35:56.000000 UTC,2026-06-01 00:00:00.000000 UTC,1
Primeira Liga: Team to qualify for UEFA Champions League,Will Gil Vicente qualify for the League Phase of the 2026-27 UEFA Champions League?,99.99,2026-04-02 22:35:56.000000 UTC,2026-06-01 00:00:00.000000 UTC,1
Primeira Liga: Team to qualify for UEFA Champions League,Will Moreirense qualify for the League Phase of the 2026-27 UEFA Champions League?,99.99,2026-04-02 22:35:56.000000 UTC,2026-06-01 00:00:00.000000 UTC,1
Primeira Liga: Team to qualify for UEFA Champions League,Will Famalicão qualify for the League Phase of the 2026-27 UEFA Champions League?,99.99,2026-04-02 22:35:55.000000 UTC,2026-06-01 00:00:00.000000 UTC,1
Primeira Liga: Team to qualify for UEFA Champions League,Will Rio Ave qualify for the League Phase of the 2026-27 UEFA Champions League?,99.99,2026-04-02 22:35:57.000000 UTC,2026-06-01 00:00:00.000000 UTC,1
Ligue 1: Team to qualify for UEFA Champions League,Will Nice qualify for the League Phase of the 2026-27 UEFA Champions League?,99.99,2026-04-02 22:18:36.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
Serie A: Team to qualify for UEFA Champions League,Will Pisa qualify for the League Phase of the 2026-27 UEFA Champions League?,99.99,2026-04-02 21:59:01.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
Serie A: Team to qualify for UEFA Champions League,Will Verona qualify for the League Phase of the 2026-27 UEFA Champions League?,99.99,2026-04-02 21:59:02.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
Serie A: Team to qualify for UEFA Champions League,Will Fiorentina qualify for the League Phase of the 2026-27 UEFA Champions League?,99.99,2026-04-02 21:58:58.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Pirates vs Everest Falcons - Team Top Batter,T20 Brisbane Champions League: Melbourne Pirates vs Everest Falcons - Team Top Batter Melbourne Pirates Winner,97.04,2026-04-11 16:01:36.000000 UTC,2026-04-19 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Pirates vs Everest Falcons - Team Top Batter,T20 Brisbane Champions League: Melbourne Pirates vs Everest Falcons - Team Top Batter Draw,97.04,2026-04-11 16:01:36.000000 UTC,2026-04-19 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Pirates vs Genid Royals - Toss Match Double,T20 Brisbane Champions League: Melbourne Pirates vs Genid Royals - Toss Match Double Draw,96.24,2026-04-12 16:01:59.000000 UTC,2026-04-21 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Pirates vs Everest Falcons - Most Sixes,T20 Brisbane Champions League: Melbourne Pirates vs Everest Falcons - Most Sixes Melbourne Pirates Winner,95.4,2026-04-11 16:01:34.000000 UTC,2026-04-19 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Pirates vs Everest Falcons - Most Sixes,T20 Brisbane Champions League: Melbourne Pirates vs Everest Falcons - Most Sixes Draw,95.27,2026-04-11 16:01:34.000000 UTC,2026-04-19 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos - Team Top Batter,T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos - Team Top Batter Draw,92.47,2026-04-04 16:02:23.000000 UTC,2026-04-12 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Pirates vs Genid Royals - Team Top Batter,T20 Brisbane Champions League: Melbourne Pirates vs Genid Royals - Team Top Batter Draw,92.21,2026-04-12 16:02:00.000000 UTC,2026-04-21 00:00:00.000000 UTC,1
UEFA Champions League: Most Cards,Will Lamine Yamal record the most cards in 2025-26 UEFA Champions League,92.0909,2026-02-20 00:11:18.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Pirates vs Everest Falcons - Toss Match Double,T20 Brisbane Champions League: Melbourne Pirates vs Everest Falcons - Toss Match Double Melbourne Pirates Winner,91.06,2026-04-11 16:01:33.000000 UTC,2026-04-19 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Melbourne Pirates vs Everest Falcons - Toss Match Double,T20 Brisbane Champions League: Melbourne Pirates vs Everest Falcons - Toss Match Double Draw,91.06,2026-04-11 16:01:34.000000 UTC,2026-04-19 04:00:00.000000 UTC,1
Ligue 1: Team to qualify for UEFA Champions League,Will Auxerre qualify for the League Phase of the 2026-27 UEFA Champions League?,90.81365,2026-04-02 22:18:32.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Sydney Kangaroos vs Brisbane Stars - Toss Match Double,T20 Brisbane Champions League: Sydney Kangaroos vs Brisbane Stars - Toss Match Double Sydney Kangaroos Winner,87.82,2026-04-08 16:02:04.000000 UTC,2026-04-16 04:00:00.000000 UTC,1
T20 Brisbane Champions League: Sydney Kangaroos vs Brisbane Stars - Team Top Batter,T20 Brisbane Champions League: Sydney Kangaroos vs Brisbane Stars - Team Top Batter Sydney Kangaroos Winner,87.82,2026-04-08 16:02:07.000000 UTC,2026-04-16 04:00:00.000000 UTC,1
Ligue 1: Team to qualify for UEFA Champions League,Will Angers qualify for the League Phase of the 2026-27 UEFA Champions League?,86.86,2026-04-02 22:18:32.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
UEFA Champions League: Sep 13-19,Champions League: Who will win the Juventus vs. Benfica game on September 14?,86.065065,2022-09-12 21:04:03.000000 UTC,2022-09-14 00:00:00.000000 UTC,1
T20 Brisbane Champions League: New York Liberty Xi vs Melbourne Pirates - Toss Match Double,T20 Brisbane Champions League: New York Liberty Xi vs Melbourne Pirates - Toss Match Double New York Liberty Xi Winner,84.57,2026-04-12 16:01:52.000000 UTC,2026-04-19 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Toss Match Double,T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Toss Match Double Brisbane Napoleons Winner,82.82,2026-04-03 16:01:21.000000 UTC,2026-04-11 04:00:00.000000 UTC,1
Primeira Liga: Team to qualify for UEFA Champions League,Will Santa Clara qualify for the League Phase of the 2026-27 UEFA Champions League?,82.31,2026-04-02 22:35:57.000000 UTC,2026-06-01 00:00:00.000000 UTC,1
Primeira Liga: Team to qualify for UEFA Champions League,Will Arouca qualify for the League Phase of the 2026-27 UEFA Champions League?,82.31,2026-04-02 22:35:53.000000 UTC,2026-06-01 00:00:00.000000 UTC,1
Primeira Liga: Team to qualify for UEFA Champions League,Will Casa Pia qualify for the League Phase of the 2026-27 UEFA Champions League?,82.31,2026-04-02 22:35:54.000000 UTC,2026-06-01 00:00:00.000000 UTC,1
Ligue 1: Team to qualify for UEFA Champions League,Will Lens qualify for the League Phase of the 2026-27 UEFA Champions League?,81.89,2026-04-02 22:18:33.000000 UTC,2026-09-01 00:00:00.000000 UTC,0
Bundesliga: Team to qualify for UEFA Champions League,Will Bayer Leverkusen qualify for the League Phase of the 2026-27 UEFA Champions League?,81.88,2026-04-02 21:25:53.000000 UTC,2026-09-01 00:00:00.000000 UTC,0
Ligue 1: Team to qualify for UEFA Champions League,Will Metz qualify for the League Phase of the 2026-27 UEFA Champions League?,79.509999999999991,2026-04-02 22:18:35.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
Champions League Final: Exact Score ,Will Inter Milan win 4-2?,78.787876,2025-05-30 21:53:55.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos - Most Sixes,T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos - Most Sixes Iconic Super Knights Winner,76.759999999999991,2026-04-04 16:02:22.000000 UTC,2026-04-12 23:00:00.000000 UTC,1
Primeira Liga: Team to qualify for UEFA Champions League,Will Alverca qualify for the League Phase of the 2026-27 UEFA Champions League?,75.61,2026-04-02 22:35:52.000000 UTC,2026-06-01 00:00:00.000000 UTC,1
LaLiga: Team to qualify for UEFA Champions League,Will Espanyol qualify for the League Phase of the 2026-27 UEFA Champions League?,74.0,2026-04-02 20:30:18.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
EPL: Team to qualify for UEFA Champions League,Will Brentford qualify for the League Phase of the 2026-27 UEFA Champions League?,73.756650000000008,2026-03-30 22:58:51.000000 UTC,2026-09-01 00:00:00.000000 UTC,0
Primeira Liga: Team to qualify for UEFA Champions League,Will Estrela da Amadora qualify for the League Phase of the 2026-27 UEFA Champions League?,62.92,2026-04-02 22:35:55.000000 UTC,2026-06-01 00:00:00.000000 UTC,1
LaLiga: Team to qualify for UEFA Champions League,Will Osasuna qualify for the League Phase of the 2026-27 UEFA Champions League?,55.59,2026-04-02 20:30:17.000000 UTC,2026-09-01 00:00:00.000000 UTC,0
T20 Brisbane Champions League: Sydney Kangaroos vs Brisbane Stars - Most Sixes,T20 Brisbane Champions League: Sydney Kangaroos vs Brisbane Stars - Most Sixes Brisbane Stars Winner,53.45,2026-04-08 16:02:05.000000 UTC,2026-04-16 04:00:00.000000 UTC,1
Serie A: Team to qualify for UEFA Champions League,Will Roma qualify for the League Phase of the 2026-27 UEFA Champions League?,49.4,2026-04-02 21:59:01.000000 UTC,2026-09-01 00:00:00.000000 UTC,0
UEFA Champions League: Most Assists,Will Antoine Griezmann record the most assists in the 2025-26 UEFA Champions League?,46.16,2026-02-20 00:51:29.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Most Sixes,T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Most Sixes Draw,45.82,2026-04-02 16:02:10.000000 UTC,2026-04-10 23:00:00.000000 UTC,1
Bundesliga: Team to qualify for UEFA Champions League,Will RB Leipzig qualify for the League Phase of the 2026-27 UEFA Champions League?,41.76,2026-04-02 21:25:54.000000 UTC,2026-09-01 00:00:00.000000 UTC,0
T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors - Team Top Batter,T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors - Team Top Batter Draw,39.58,2026-04-08 16:02:02.000000 UTC,2026-04-15 23:00:00.000000 UTC,1
Champions League (2/15/2023),Will Benfica beat Club Brugge? (2/15/2023),38.02407,2023-02-14 19:28:04.000000 UTC,2023-02-14 00:00:00.000000 UTC,1
Serie A: Team to qualify for UEFA Champions League,Will Cagliari qualify for the League Phase of the 2026-27 UEFA Champions League?,36.2,2026-04-02 21:58:57.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
Serie A: Team to qualify for UEFA Champions League,Will Como qualify for the League Phase of the 2026-27 UEFA Champions League?,35.3097,2026-04-02 21:58:57.000000 UTC,2026-09-01 00:00:00.000000 UTC,0
UEFA Champions League: Sep 13-19,Champions League: Who will win the Liverpool vs. Ajax game on September 13?,34.826427,2022-09-12 20:59:49.000000 UTC,2022-09-13 00:00:00.000000 UTC,1
2025-26 Basketball Champions League: Winner,Will Galatasaray MCT Technic win the 2025-26 Basketball Champions League?,33.33,2026-04-02 19:24:21.000000 UTC,2026-05-24 00:00:00.000000 UTC,1
UEFA Champions League: Most Assists,Will Achraf Hakimi record the most assists in the 2025-26 UEFA Champions League?,30.5,2026-02-20 00:51:32.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
Primeira Liga: Team to qualify for UEFA Champions League,Will Braga qualify for the League Phase of the 2026-27 UEFA Champions League?,28.41,2026-04-02 22:35:54.000000 UTC,2026-06-01 00:00:00.000000 UTC,0
UEFA Champions League: Most Red Cards,Will Luis Diaz record the most red cards in 2025-26 UEFA Champions League?,26.7,2026-02-20 00:32:06.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
UEFA Champions League: Most Red Cards,Will Robert Andrich record the most red cards in 2025-26 UEFA Champions League?,26.7,2026-02-20 00:32:04.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
UEFA Champions League: Most Red Cards,Will Thiago Almada record the most red cards in 2025-26 UEFA Champions League?,26.7,2026-02-20 00:32:07.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
UEFA Champions League: Most Red Cards,Will Ilya Zabarnyi record the most red cards in 2025-26 UEFA Champions League?,26.7,2026-02-20 00:32:05.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
UEFA Champions League: Most Red Cards,Will Julian Alvarez record the most red cards in 2025-26 UEFA Champions League?,26.7,2026-02-20 00:32:07.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
UEFA Champions League: Most Red Cards,Will Lucas Hernández record the most red cards in 2025-26 UEFA Champions League?,26.7,2026-02-20 00:32:05.000000 UTC,2026-05-31 00:00:00.000000 UTC,0
Champions League: 2023-04-19,Will Man City beat Bayern? 2023-04-19,20.267461,2023-04-13 17:20:28.000000 UTC,2023-04-18 00:00:00.000000 UTC,1
T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Toss Match Double,T20 Brisbane Champions League: Brisbane Napoleons vs Iconic Super Knights - Toss Match Double Draw,18.98,2026-04-02 16:02:09.000000 UTC,2026-04-10 23:00:00.000000 UTC,1
T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos - Most Sixes,T20 Brisbane Champions League: Iconic Super Knights vs Sydney Kangaroos - Most Sixes Sydney Kangaroos Winner,12.55,2026-04-04 16:02:22.000000 UTC,2026-04-12 23:00:00.000000 UTC,1
T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors - Team Top Batter,T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors - Team Top Batter Perth United Warriors Winner,10.58,2026-04-08 16:02:02.000000 UTC,2026-04-15 23:00:00.000000 UTC,1
T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors - Team Top Batter,T20 Brisbane Champions League: New York Liberty Xi vs Perth United Warriors - Team Top Batter New York Liberty Xi Winner,10.0,2026-04-08 16:02:02.000000 UTC,2026-04-15 23:00:00.000000 UTC,1
Ligue 1: Team to qualify for UEFA Champions League,Will Lyon qualify for the League Phase of the 2026-27 UEFA Champions League?,7.98946,2026-04-02 22:18:35.000000 UTC,2026-09-01 00:00:00.000000 UTC,0
Champions League Final: Exact Score ,Will Inter Milan win 6-1?,0.0,2025-05-30 21:54:02.000000 UTC,2025-05-31 00:00:00.000000 UTC,1
UEFA Champions League: Team to reach quarter-finals,Will Galatasaray reach the UEFA Champions League quarter-finals?,0.0,2026-03-10 17:07:25.000000 UTC,2026-04-16 00:00:00.000000 UTC,1
UEFA Champions League: Team to reach quarter-finals,Will Atlético Madrid reach the UEFA Champions League quarter-finals?,0.0,2026-03-10 17:07:23.000000 UTC,2026-04-16 00:00:00.000000 UTC,1
UEFA Champions League: Most Cards,Will Santiago Hezze record the most cards in 2025-26 UEFA Champions League?,0.0,2026-02-20 00:11:17.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
UEFA Champions League: Most Clean Sheets (GK),Will Nick Pope record the most clean sheets in the 2025-26 UEFA Champions League?,0.0,2026-02-19 23:48:55.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
Bundesliga: Team to qualify for UEFA Champions League,Will TSG Hoffenheim qualify for the League Phase of the 2026-27 UEFA Champions League?,0.0,2026-04-02 21:25:56.000000 UTC,2026-09-01 00:00:00.000000 UTC,0
UEFA Champions League: Team to reach quarter-finals,Will Atalanta reach the UEFA Champions League quarter-finals?,0.0,2026-03-10 17:07:24.000000 UTC,2026-04-16 00:00:00.000000 UTC,1
UEFA Champions League: Most Clean Sheets (GK),Will Marco Carnesecchi record the most clean sheets in the 2025-26 UEFA Champions League?,0.0,2026-02-19 23:48:56.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
UEFA Champions League: Most Clean Sheets (GK),Will David Raya record the most clean sheets in the 2025-26 UEFA Champions League?,0.0,2026-02-19 23:48:57.000000 UTC,2026-05-31 00:00:00.000000 UTC,1
UEFA Champions League: Team to reach quarter-finals,Will Bayern München reach the UEFA Champions League quarter-finals?,0.0,2026-03-10 17:07:17.000000 UTC,2026-04-16 00:00:00.000000 UTC,1
Bundesliga: Team to qualify for UEFA Champions League,Will Hamburger SV qualify for the League Phase of the 2026-27 UEFA Champions League?,0.0,2026-04-02 21:25:57.000000 UTC,2026-09-01 00:00:00.000000 UTC,1
